baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000024063.13	2099.95802262939	0.688979193417823	0.0956760394420332	7.20116758005281	5.96991198906092e-13	6.83006800297152e-12
ENSMUSG00000074785.5	249.797145346441	-1.13651718159886	0.15791071145472	-7.19721398965862	6.14552769312488e-13	7.02710007364777e-12
ENSMUSG00000020021.4	346.108537911621	-0.967182207061857	0.134425732833165	-7.19491861176775	6.24980339707556e-13	7.14238581593967e-12
ENSMUSG00000029571.14	2988.83631012751	0.791462302579537	0.110097523964746	7.18873843914028	6.53927089209238e-13	7.46906783009006e-12
ENSMUSG00000070327.14	2190.76091729217	-0.741642327848134	0.103171194543479	-7.18846312800604	6.55246764727557e-13	7.48001066688163e-12
ENSMUSG00000028402.18	1463.33952058675	0.801611348495359	0.111518962782954	7.18811696675757	6.5690976362496e-13	7.49485850004539e-12
ENSMUSG00000049288.4	2205.32344115644	0.788624746350633	0.109734347032438	7.18667188239166	6.63896982244247e-13	7.57040191715669e-12
ENSMUSG00000034145.14	39.0326346727395	-8.72764766071777	1.21460375006181	-7.18559255252888	6.69163263392953e-13	7.62624909271803e-12
ENSMUSG00000044430.11	69.9604686620886	-8.61005772462618	1.1982896191837	-7.18528942151024	6.70649665796287e-13	7.63898036178204e-12
ENSMUSG00000071176.10	720.702383421739	0.93328333841295	0.130099476773307	7.17361331159815	7.30437414339658e-13	8.31540886935378e-12
ENSMUSG00000075296.5	32.671211775513	-5.27019678790399	0.734891085549473	-7.17139844466	7.42354964499219e-13	8.44643148551504e-12
ENSMUSG00000052712.17	1068.05070895558	0.741113447205887	0.103370873515623	7.16946100967098	7.52936085122168e-13	8.56211265571855e-12
ENSMUSG00000026880.11	1148.82030375716	0.763975341177015	0.106569077330935	7.16882758405236	7.56427485575339e-13	8.59708930721203e-12
ENSMUSG00000050379.15	596.934699361689	-0.855852594482857	0.119409714212205	-7.16736155118757	7.64569229766042e-13	8.68485146497012e-12
ENSMUSG00000045671.17	1005.23602017931	-0.773117223161867	0.10790887652528	-7.16453778462563	7.80494398932403e-13	8.86088180127154e-12
ENSMUSG00000020453.17	498.791652962676	-0.916810432656217	0.127972489936621	-7.16412123504255	7.82871000814874e-13	8.87811768193842e-12
ENSMUSG00000040606.13	810.828574276005	-0.83351499867996	0.11634531908757	-7.16414725763566	7.82722322480634e-13	8.87811768193842e-12
ENSMUSG00000018983.9	61.3133014339506	-2.04673907247074	0.285708573469745	-7.16372997706867	7.85109771430506e-13	8.89713057041928e-12
ENSMUSG00000025579.14	3495.04131690677	1.0094152607881	0.140907403212312	7.16367797415982	7.85407803799159e-13	8.89713057041928e-12
ENSMUSG00000033998.9	30.7853530413599	-5.17289013204927	0.722387033739047	-7.16082915452481	8.01905379735737e-13	9.079043667123e-12
ENSMUSG00000023505.13	415.607447777248	-0.925232908460097	0.129215426874473	-7.16039044903609	8.0447597332341e-13	9.10316493883739e-12
ENSMUSG00000029767.16	23801.075497541	0.676251394623551	0.0944631081376774	7.15889417525764	8.13304368952712e-13	9.19803218796438e-12
ENSMUSG00000022325.14	461.381888486903	-0.840568495923905	0.117424732761271	-7.15835988005026	8.16479830942799e-13	9.2288990727059e-12
ENSMUSG00000022962.15	1375.97490623149	-0.713468358287771	0.0996984986127562	-7.15625980546596	8.29079490079628e-13	9.36619839011311e-12
ENSMUSG00000039323.18	1237.02653826197	1.32396597373613	0.185032385746427	7.1553202343212	8.34778169508106e-13	9.42542927744278e-12
ENSMUSG00000025089.15	317.27311159287	1.26280976099859	0.17652955587436	7.15353162672295	8.45732870673288e-13	9.54227837873516e-12
ENSMUSG00000032591.15	36.9512674650712	-2.85724325194691	0.399420024833041	-7.15348023209713	8.46049724273642e-13	9.54227837873516e-12
ENSMUSG00000029036.18	968.321415465966	-0.973072218583275	0.136042812728851	-7.15269112027786	8.50929340009194e-13	9.59208359568947e-12
ENSMUSG00000030672.12	36.4764696937297	-3.17229525691227	0.443585406990755	-7.1514869671499	8.58428720906972e-13	9.67134972329015e-12
ENSMUSG00000024773.15	1093.20170561635	-0.864187481701962	0.120856222901027	-7.1505418666747	8.64360143012122e-13	9.73287401099932e-12
ENSMUSG00000025648.18	264.523399071228	-1.26981197596359	0.177606932064946	-7.14956314598832	8.70544959655179e-13	9.79718307424776e-12
ENSMUSG00000025209.5	377.035126756384	-0.890438255878108	0.124643433470576	-7.14388420701129	9.07298399169482e-13	1.02052568715719e-11
ENSMUSG00000031827.13	227.047809400907	1.25283520515649	0.175375399007076	7.14373402569391	9.08290742167364e-13	1.02108663052891e-11
ENSMUSG00000002297.16	884.674452477085	-1.00069051778353	0.140090413589111	-7.14317626842461	9.11985530545408e-13	1.0246833622668e-11
ENSMUSG00000002059.18	1281.65064368589	0.831336951804516	0.116389541809934	7.14271178386544	9.15073700196648e-13	1.02759497766383e-11
ENSMUSG00000034361.10	651.700175614671	1.03605518287066	0.145064800564661	7.14201638742025	9.19716303351849e-13	1.03224805940494e-11
ENSMUSG00000085683.2	37.3511586757254	-8.67342088440627	1.21453317609995	-7.14136184592171	9.24107266704923e-13	1.03661381842686e-11
ENSMUSG00000038365.8	825.952409400475	0.71962910446569	0.100771018078899	7.14123086364233	9.24988423009772e-13	1.03703986612234e-11
ENSMUSG00000027761.4	67.9734233897006	-8.56636961327663	1.19981268150809	-7.13975585131273	9.34968371703612e-13	1.04766093004817e-11
ENSMUSG00000068327.5	62.5354225885904	-7.55656330823687	1.05851607111904	-7.13882718875328	9.41305844135158e-13	1.05419119577346e-11
ENSMUSG00000024112.16	248.522737740677	1.30653845326383	0.183038637936282	7.13804728878417	9.46660670675046e-13	1.05904142633387e-11
ENSMUSG00000041737.8	39.9284943082379	-6.30864325174807	0.883798769858921	-7.13809915435287	9.46303633372798e-13	1.05904142633387e-11
ENSMUSG00000046463.5	82.4120744258704	1.85930699584312	0.260565626197914	7.13565723527508	9.63257759331799e-13	1.07702631090693e-11
ENSMUSG00000081044.8	37.9109440005548	-8.6933801883719	1.21858433826609	-7.13399960542873	9.74936100706114e-13	1.08949504284743e-11
ENSMUSG00000031133.12	360.533621856862	1.04469261869555	0.146470795787473	7.13242945857536	9.86126198478702e-13	1.10140499003952e-11
ENSMUSG00000021965.3	230.519315362607	-1.18619313919834	0.166312214227362	-7.13232725996129	9.86858899233855e-13	1.10162851217767e-11
ENSMUSG00000054115.11	312.77401799579	-1.02521506658785	0.143794277692065	-7.12973480616072	1.005624900075e-12	1.12197147022931e-11
ENSMUSG00000031826.20	1060.79894169685	-0.841154739698287	0.11798251822242	-7.12948623551624	1.00744252127269e-12	1.12339345296634e-11
ENSMUSG00000021374.10	2005.64423176622	-0.613443121370624	0.0860636141699806	-7.1277871291698	1.01995351449603e-12	1.13673159737879e-11
ENSMUSG00000017550.14	272.116517842305	-1.2212400309206	0.171346831451068	-7.12729859419287	1.02357887026481e-12	1.14015772382486e-11
ENSMUSG00000041774.16	183.48563910241	-1.29667130999041	0.181934893278911	-7.1271172155117	1.02492807495428e-12	1.14104613726745e-11
ENSMUSG00000026594.14	157.254880503183	-1.45246328116708	0.203855921156922	-7.12495017522212	1.04118345127743e-12	1.15851961751875e-11
ENSMUSG00000001802.16	110.363218665696	1.65493858399147	0.232281918021736	7.12469828941489	1.04308922920097e-12	1.16001616699043e-11
ENSMUSG00000030431.8	106.144661705271	-1.66138873933089	0.23322630680627	-7.1235048999465	1.05216509246535e-12	1.16948065221095e-11
ENSMUSG00000032854.12	30.9622877948957	-4.46521481146161	0.627390564308032	-7.11712140010654	1.10204413764445e-12	1.22426331832306e-11
ENSMUSG00000017652.16	42.8796959870597	-3.2310018741172	0.454024332940618	-7.11636280194653	1.10812373708452e-12	1.23035638763249e-11
ENSMUSG00000026974.11	506.375907618045	-0.861655639805194	0.121082242894068	-7.11628409922201	1.10875636208056e-12	1.23039835566718e-11
ENSMUSG00000026305.15	4359.51874010103	-0.775711713560716	0.10904945874234	-7.11339352351624	1.13223843019565e-12	1.25578294523308e-11
ENSMUSG00000000948.16	128.697044259514	-2.03999380192571	0.286974007800714	-7.10863613593313	1.17195264748791e-12	1.29913400392751e-11
ENSMUSG00000050244.9	1256.05988372887	-0.704825794298439	0.0991721835872742	-7.10709161383114	1.18513771311379e-12	1.31304625579854e-11
ENSMUSG00000024076.10	36.8024146494503	-2.9049567267942	0.408833911152547	-7.10546910994936	1.19914524902169e-12	1.32785436167097e-11
ENSMUSG00000022108.8	12619.4707201017	0.557838398121076	0.0785184454858759	7.10455224462412	1.20713251445253e-12	1.33598373790533e-11
ENSMUSG00000048277.15	1783.05800104081	-0.706670770158925	0.0994749449337376	-7.10400765368258	1.21190140288416e-12	1.3405444127625e-11
ENSMUSG00000001672.14	67.57314457572	-8.55351419506068	1.20438555878479	-7.10197339437637	1.22987911676834e-12	1.35970334208194e-11
ENSMUSG00000054752.16	322.290356977264	-1.09871668977149	0.154792614959748	-7.09799165843409	1.26582822779216e-12	1.39869962029278e-11
ENSMUSG00000021189.11	702.25395624611	-0.998577092954221	0.140689105701407	-7.09775705784614	1.2679781869336e-12	1.40032721819122e-11
ENSMUSG00000031822.20	656.337386115849	-1.01938833494296	0.143642048289932	-7.09672653014104	1.2774648071993e-12	1.41005120261032e-11
ENSMUSG00000117183.1	381.72154428559	-1.45875799830812	0.205576646520621	-7.09593245632495	1.28482220320899e-12	1.41741585458015e-11
ENSMUSG00000032604.16	3050.70231144001	-0.676824583123634	0.0953949455024805	-7.09497321434117	1.29376541047378e-12	1.42652118953359e-11
ENSMUSG00000038002.9	776.504797781545	-0.732077671656468	0.103195937082758	-7.09405517650734	1.30238165211603e-12	1.4352564983495e-11
ENSMUSG00000038831.16	218.545111801777	-1.13600482889736	0.160162849077543	-7.09281106973414	1.31414812291199e-12	1.44745228553965e-11
ENSMUSG00000043003.14	28.98552498252	-4.58184532280629	0.646072264106126	-7.09184649668487	1.32334255578516e-12	1.45680365973475e-11
ENSMUSG00000043969.4	142.520790323569	1.37614246530066	0.194071951623895	7.09088796080941	1.33254196048332e-12	1.46615055598923e-11
ENSMUSG00000040584.8	143.166604802767	-1.45810292325354	0.205656862568605	-7.08997942029349	1.34131945234871e-12	1.47502354448873e-11
ENSMUSG00000021457.14	335.521502096972	-1.01703754395395	0.143591162200856	-7.08287006223483	1.4119906114711e-12	1.55191422945163e-11
ENSMUSG00000005683.8	5866.33864470842	-0.654277503035409	0.092392816796232	-7.08147587358861	1.42627203160723e-12	1.56677838416334e-11
ENSMUSG00000041506.15	666.573673086416	-1.01013304098345	0.142663888519165	-7.08050966133417	1.43625250620957e-12	1.57690462266163e-11
ENSMUSG00000023886.10	380.876057449995	1.34896049033656	0.190571298435857	7.07850815630872	1.45714550626764e-12	1.59899494945073e-11
ENSMUSG00000018909.15	556.360532700255	-0.820518505280719	0.115924316724646	-7.07805340987851	1.46193385419975e-12	1.60254911362595e-11
ENSMUSG00000025068.8	4855.95208443749	-0.645038711694764	0.091131965833199	-7.07807305370098	1.46172669178081e-12	1.60254911362595e-11
ENSMUSG00000057143.15	323.261864026239	1.00457036245395	0.141943327323525	7.07726373191381	1.47028564146359e-12	1.61085055580902e-11
ENSMUSG00000042759.12	172.57939172546	1.30179970799062	0.183966565533711	7.07628423792077	1.48071002397285e-12	1.62141274991416e-11
ENSMUSG00000021469.9	124.477844247735	1.50771832701684	0.213079878526832	7.07583624244927	1.48550200430936e-12	1.62579941582746e-11
ENSMUSG00000027624.20	1583.71464620627	0.668205066257867	0.0944384176677577	7.075563978726	1.48842170111085e-12	1.62813341551972e-11
ENSMUSG00000046607.6	66.984787699399	-8.54608391098892	1.2081200487698	-7.07386978611207	1.50671678602437e-12	1.64727466801871e-11
ENSMUSG00000050148.9	1324.41822892244	-0.684044875056351	0.0967388969026544	-7.07104274451967	1.53773758970429e-12	1.68030121727592e-11
ENSMUSG00000056427.10	2937.28199332895	1.02899180217289	0.145530366357328	7.07063294025081	1.54228601272116e-12	1.6843815297327e-11
ENSMUSG00000047534.17	312.518772779592	-1.22262786775211	0.172966324735028	-7.06858904254969	1.56516907793401e-12	1.70847083783984e-11
ENSMUSG00000030214.7	29.3443089723595	-4.60242995530888	0.651208557793631	-7.06752068938167	1.57726236686532e-12	1.72076329423044e-11
ENSMUSG00000039385.5	65.5214312689957	2.04686258155556	0.289666076501481	7.06628337800921	1.59138277993436e-12	1.73525317885831e-11
ENSMUSG00000001300.16	1544.05560817128	0.689901250413328	0.0976473705423774	7.06523121494522	1.60348776116416e-12	1.74753131399793e-11
ENSMUSG00000027660.16	1489.32446454317	-0.936404368873607	0.132571266239424	-7.06340367287778	1.62472843724251e-12	1.76974764214647e-11
ENSMUSG00000037440.8	52.788276941529	2.3568549281284	0.333692485524768	7.06295475734789	1.62998806009453e-12	1.77454226437133e-11
ENSMUSG00000026223.15	4167.01445056403	0.863072530682778	0.122236021343486	7.06070535670925	1.65659526358118e-12	1.80256039069841e-11
ENSMUSG00000024737.2	31.8537584725817	-5.55052360990442	0.786363752338059	-7.0584682895178	1.68347902954923e-12	1.83084982787727e-11
ENSMUSG00000003518.13	934.951959229982	0.687369949445866	0.0974114661913348	7.05635564601543	1.7092602672519e-12	1.85791112076225e-11
ENSMUSG00000038780.14	2052.80842316448	-0.671005934754109	0.0950940593115807	-7.05623400254187	1.71075645535542e-12	1.85856078146149e-11
ENSMUSG00000041731.13	182.191672892857	1.29672411800485	0.18393452211023	7.04992245679543	1.79017524840192e-12	1.94382021066633e-11
ENSMUSG00000010021.13	35.7693218906553	-5.73047197812905	0.812899682316475	-7.04942086063958	1.79663980918623e-12	1.94888335355406e-11
ENSMUSG00000083307.1	75.9121235265577	1.78300721464037	0.252929832169238	7.04941445359967	1.79672253092947e-12	1.94888335355406e-11
ENSMUSG00000055912.8	523.849855413936	1.21288941594906	0.172138449014316	7.04601106199224	1.84119623792906e-12	1.9960767390756e-11
ENSMUSG00000026767.12	1111.08569203727	-0.855606064029583	0.121499153293057	-7.04207429302698	1.89398787898231e-12	2.05223359228649e-11
ENSMUSG00000052062.14	224.612495107491	1.19217233649901	0.169362539041768	7.03917373490132	1.93383127666334e-12	2.09430889831315e-11
ENSMUSG00000032624.16	722.177510812183	-0.785281244513558	0.111578269936751	-7.03794067571313	1.95101714260946e-12	2.11181525875859e-11
ENSMUSG00000025915.14	269.223769059803	-1.64748074323704	0.234123818927141	-7.0367925433069	1.96715397939929e-12	2.12816841338255e-11
ENSMUSG00000028657.14	1608.18455786271	0.834602653934295	0.118617781955157	7.03606693851189	1.9774196903346e-12	2.13797073256553e-11
ENSMUSG00000074365.13	34.9328900305419	-8.57387197017109	1.21857084335368	-7.03600616815565	1.97828183810994e-12	2.13797073256553e-11
ENSMUSG00000031508.14	1205.94899040857	-0.679907473626704	0.0966621885422917	-7.03385143539586	2.00909044906303e-12	2.1701324250062e-11
ENSMUSG00000032268.13	62.4781257228944	-8.44350488900396	1.20100879997563	-7.03034389854205	2.06025105603572e-12	2.2242324161847e-11
ENSMUSG00000032816.15	1031.69450950281	0.894852016739841	0.127337415259371	7.02740836161262	2.10404903588559e-12	2.27033147142898e-11
ENSMUSG00000048616.4	47.451771036098	2.41274978161762	0.343340090067979	7.02728825270569	2.10586036571382e-12	2.2711012338264e-11
ENSMUSG00000031842.15	32.7343098142363	-5.59707941856062	0.797392467266644	-7.01922785619817	2.23097701324609e-12	2.4047816320477e-11
ENSMUSG00000022394.14	321.909491049969	-1.04383458174594	0.148724570495025	-7.01857519757206	2.2414211446621e-12	2.41352401756041e-11
ENSMUSG00000029174.18	732.009178880777	-0.826553886429284	0.117766334027202	-7.01859231041672	2.24114668614196e-12	2.41352401756041e-11
ENSMUSG00000017144.8	3341.29915882209	0.656236453784238	0.0935045731728729	7.01822843007878	2.24698976441549e-12	2.41826135676038e-11
ENSMUSG00000026571.12	863.325341288977	0.813780419232922	0.115964951533946	7.01746871333539	2.25923726662195e-12	2.43017799584374e-11
ENSMUSG00000035900.18	1160.19963046884	-0.749728430758395	0.106859143388659	-7.01604380292987	2.28238527138074e-12	2.45380142092051e-11
ENSMUSG00000039601.16	651.191910357005	0.932763461270669	0.133059658386586	7.01011465519215	2.3812290574977e-12	2.55873885996571e-11
ENSMUSG00000022408.7	27.6526075335857	-4.31134585474729	0.615426184715157	-7.00546379374929	2.46168990292486e-12	2.64382428047771e-11
ENSMUSG00000043004.13	380.613857588398	-1.08896660469201	0.155516191928861	-7.00227153961015	2.51845356194174e-12	2.70338411669771e-11
ENSMUSG00000025576.17	36.5969488952677	-8.64973122909243	1.23553704177325	-7.00078665118637	2.54529290866431e-12	2.72964539275151e-11
ENSMUSG00000035828.11	336.193424834143	-1.10815327566743	0.158290151814271	-7.00077208194023	2.54555763239916e-12	2.72964539275151e-11
ENSMUSG00000041722.7	33.6987712920028	-8.51905083854406	1.21706635552837	-6.99966012522439	2.56584180198313e-12	2.74997086393892e-11
ENSMUSG00000055652.14	280.726440385843	-1.06460938415263	0.152124171308874	-6.99829208595026	2.59101497261445e-12	2.77551241369912e-11
ENSMUSG00000045441.5	105.480343468968	-1.74539655983819	0.249430929581254	-6.99751455350134	2.60543006348117e-12	2.78950936144452e-11
ENSMUSG00000041571.9	3191.7126358496	0.91409244059558	0.130644769898065	6.99677791394787	2.61915956015889e-12	2.80275817392068e-11
ENSMUSG00000032202.11	120.149310605322	-1.54662438369415	0.221062261699876	-6.99632932279468	2.62755514135999e-12	2.81028842290752e-11
ENSMUSG00000060969.9	206.691038818109	1.45630059546895	0.208216621572791	6.99416110235867	2.66850785667189e-12	2.85261421267483e-11
ENSMUSG00000021453.2	687.088651762662	0.994374198274727	0.142211995762225	6.99219635407757	2.70615764160209e-12	2.89136729424273e-11
ENSMUSG00000027134.4	550.377888222873	-1.02651790603871	0.146817104268354	-6.99181414287007	2.71354211372259e-12	2.89776038318801e-11
ENSMUSG00000097814.5	34.6887859008295	-8.55561282623736	1.2237179492969	-6.99149083426704	2.7198039891347e-12	2.90294868499748e-11
ENSMUSG00000027613.15	2052.53158621098	-1.04866166265086	0.149998118525108	-6.99116544235401	2.72612052205348e-12	2.90818994320146e-11
ENSMUSG00000050721.9	1117.55873696889	0.815679968234818	0.116702516752874	6.98939483851986	2.76074456876518e-12	2.9436083198406e-11
ENSMUSG00000046532.8	471.947648262978	0.923084434520851	0.132122896425944	6.98655917703296	2.81709611595552e-12	3.00214493346419e-11
